,loss,accuracy,val_loss,val_accuracy
0,3.0278069972991943,0.3146651089191437,1.4681545495986938,0.6255284547805786
1,1.9272410869598389,0.49540069699287415,1.213213562965393,0.6718156933784485
2,1.6791588068008423,0.5457452535629272,1.0829917192459106,0.6927371025085449
3,1.533056378364563,0.573883056640625,1.0355651378631592,0.7060704827308655
4,1.4275764226913452,0.5978474617004395,1.0087323188781738,0.7114905118942261
5,1.346806287765503,0.6127912998199463,0.9912046790122986,0.716802179813385
6,1.2913308143615723,0.6243515014648438,0.9784234166145325,0.7153387665748596
7,1.229483962059021,0.638443648815155,0.9697126150131226,0.7220596075057983
8,1.19136381149292,0.6474254727363586,0.9517165422439575,0.7226558327674866
9,1.1557737588882446,0.654332160949707,0.9576252102851868,0.7244986295700073
10,1.1224000453948975,0.6618273258209229,0.9467810988426208,0.728563666343689
11,1.086304783821106,0.6698025465011597,0.9404082894325256,0.73008131980896
12,1.0605216026306152,0.6752613186836243,0.9477441310882568,0.7284010648727417
13,1.038581371307373,0.6806581616401672,0.9485511779785156,0.7297018766403198
14,1.0178507566452026,0.6875803470611572,0.9435942769050598,0.7312195301055908
15,0.9987610578536987,0.6912272572517395,0.945773720741272,0.7323035001754761
16,0.9821829795837402,0.6960201263427734,0.9404159188270569,0.7298644781112671
17,0.9578333497047424,0.700874924659729,0.9639443755149841,0.7268292903900146
18,0.9464958310127258,0.704312801361084,0.957335889339447,0.7282384634017944
