1,3,5,MER,epochs
0.7885801322535106,0.9317185526413553,0.954640017831934,0.8774054535998217,3
0.7810305754727496,0.9310472935319687,0.9532265854292826,0.874948917041275,2
0.7870119255489096,0.9327934019392948,0.9549726938366089,0.8748374633131478,2
0.7824423226956941,0.9321989820559498,0.9555299624772449,0.8739086822454211,2
0.7770553925028792,0.932310435784077,0.9559757773897537,0.8766207229631832,3
