1,3,5,MER,epochs
0.7410654580578052,0.9022587116427669,0.9309384055278995,0.831042425143027,2
0.7352230932124679,0.9002860645688598,0.929635546309024,0.8282498049559758,1
0.7367834454062488,0.9011776943938775,0.9320503770851135,0.826206486606977,2
0.7397555448229743,0.90147490433555,0.9311215960173868,0.8301445183341383,1
0.7347401270572501,0.9024036854032768,0.9319760745996953,0.8284727124122302,1
