,loss,accuracy,val_loss,val_accuracy
0,3.0439870357513428,0.3112040162086487,1.449123740196228,0.6274796724319458
1,1.9563568830490112,0.48871853947639465,1.2217925786972046,0.6710026860237122
2,1.704657793045044,0.5369182825088501,1.1026066541671753,0.6872628927230835
3,1.5567317008972168,0.5663182139396667,1.045516014099121,0.7042276263237
4,1.4473744630813599,0.5911111235618591,1.0142229795455933,0.7095392942428589
5,1.3686349391937256,0.6077119708061218,1.0057697296142578,0.708401083946228
6,1.2971131801605225,0.6238946914672852,0.9706655740737915,0.7184281945228577
7,1.2424190044403076,0.6347812414169312,0.9549729824066162,0.7181029915809631
8,1.1874922513961792,0.6459930539131165,0.94823157787323,0.7236314415931702
9,1.14740788936615,0.6559272408485413,0.9545215964317322,0.7246070504188538
10,1.1100242137908936,0.6642199158668518,0.9418310523033142,0.7278590798377991
11,1.0756982564926147,0.6725358366966248,0.9624615907669067,0.7250406742095947
12,1.050496220588684,0.678497850894928,0.944701075553894,0.7284010648727417
13,1.0277634859085083,0.6824622750282288,0.9556607604026794,0.7267208695411682
14,1.0064880847930908,0.6892605423927307,0.9604141116142273,0.7295392751693726
15,0.985222578048706,0.6948122382164001,0.95951908826828,0.7297561168670654
16,0.9672402143478394,0.6986604928970337,0.9489619135856628,0.7320325374603271
17,0.9517431855201721,0.701997697353363,0.9570032954216003,0.7302439212799072
18,0.9403272271156311,0.705962061882019,0.9539616107940674,0.7324661016464233
19,0.921887993812561,0.7095082998275757,0.9768455624580383,0.7338753342628479
