,loss,accuracy,val_loss,val_accuracy
0,2.9862544536590576,0.31356820464134216,1.4335401058197021,0.6262330412864685
1,2.0435609817504883,0.4666924774646759,1.228264331817627,0.6676784157752991
2,1.8065682649612427,0.5152458548545837,1.1421335935592651,0.6870822310447693
3,1.6570250988006592,0.5481842756271362,1.0825575590133667,0.6953929662704468
4,1.5471526384353638,0.5700916051864624,1.0178885459899902,0.7128093838691711
5,1.4621245861053467,0.5882565379142761,0.9915149807929993,0.7141463160514832
6,1.3981646299362183,0.6030817031860352,0.9745309948921204,0.7181210517883301
7,1.3456668853759766,0.6158884763717651,0.9558195471763611,0.725022554397583
8,1.297727346420288,0.624638020992279,0.9493271708488464,0.7291418313980103
9,1.2642487287521362,0.6320660710334778,0.9585342407226562,0.7249503135681152
10,1.2277698516845703,0.6394063830375671,0.9472585916519165,0.7275880575180054
11,1.2042293548583984,0.6446406245231628,0.9303459525108337,0.7348148226737976
12,1.1770851612091064,0.6518105268478394,0.9270509481430054,0.7352484464645386
13,1.1515251398086548,0.658004879951477,0.9403963685035706,0.7314904928207397
14,1.1303030252456665,0.6620673537254333,0.922531008720398,0.7390424609184265
15,1.1158277988433838,0.6659542918205261,0.9309607148170471,0.7379223108291626
16,1.1030174493789673,0.6691805124282837,0.9287123680114746,0.7374886870384216
17,1.0813392400741577,0.6737643480300903,0.9254440665245056,0.7424390316009521
18,1.0742390155792236,0.6744096279144287,0.9309935569763184,0.7422944903373718
19,1.060589075088501,0.6791121363639832,1.1660619974136353,0.6803252100944519
20,1.0525636672973633,0.6809136867523193,0.9331408143043518,0.7361517548561096
