,loss,accuracy,val_loss,val_accuracy
0,3.5832581520080566,0.3230857849121094,2.4236435890197754,0.4862174093723297
1,2.0805599689483643,0.5393060445785522,1.889256238937378,0.5706590414047241
2,1.705574631690979,0.6039027571678162,1.6964744329452515,0.6059885621070862
3,1.505094051361084,0.6403945684432983,1.5146349668502808,0.6419867873191833
4,1.3649905920028687,0.66696697473526,1.3997503519058228,0.659967303276062
5,1.2572320699691772,0.6897592544555664,1.3346563577651978,0.6675458550453186
6,1.1721972227096558,0.7047312259674072,1.277590036392212,0.684634804725647
7,1.1002089977264404,0.7202882766723633,1.2271748781204224,0.6909131407737732
8,1.0412901639938354,0.7312943339347839,1.1992769241333008,0.7030239701271057
9,0.9876322150230408,0.7435449957847595,1.1520973443984985,0.7084107398986816
10,0.9408162832260132,0.75132817029953,1.1350005865097046,0.7095252275466919
11,0.8981564044952393,0.7612661123275757,1.1054874658584595,0.7165094017982483
12,0.8601980805397034,0.7716963291168213,1.0736632347106934,0.7236050367355347
13,0.825308620929718,0.7763030529022217,1.0845973491668701,0.7228991985321045
14,0.7917282581329346,0.7833153605461121,1.0417755842208862,0.7343041896820068
15,0.7612245082855225,0.7911450266838074,1.0435011386871338,0.7288431525230408
16,0.7323855757713318,0.7977021932601929,1.041103482246399,0.7261683344841003
17,0.7068076729774475,0.8025318384170532,1.028208613395691,0.7291774749755859
18,0.6801891922950745,0.8092097640037537,0.9994460940361023,0.7438888549804688
19,0.6570099592208862,0.8140394687652588,1.0012991428375244,0.7382048964500427
20,0.6337676048278809,0.8197793364524841,0.9904229640960693,0.7382420897483826
21,0.6107373833656311,0.8258721232414246,0.9954149127006531,0.7377591133117676
22,0.5894386768341064,0.83085036277771,0.9765210747718811,0.7441489100456238
23,0.5706806182861328,0.8342868685722351,0.9687873125076294,0.7476781606674194
24,0.5515018105506897,0.8395530581474304,0.9802312850952148,0.7447061538696289
25,0.5320425033569336,0.8446892499923706,0.9611380696296692,0.7478267550468445
26,0.5132420063018799,0.851097822189331,0.9695773720741272,0.745151937007904
27,0.49520742893218994,0.8552123308181763,0.9844912886619568,0.7444460988044739
28,0.480197012424469,0.8585652112960815,0.9693926572799683,0.7468608617782593
