,loss,accuracy,val_loss,val_accuracy
0,2.9286718368530273,0.39280009269714355,1.9818187952041626,0.530388593673706
1,1.6224663257598877,0.6036705374717712,1.5934275388717651,0.604688286781311
2,1.3257743120193481,0.6617379188537598,1.4896928071975708,0.6276097893714905
3,1.1680207252502441,0.6917932629585266,1.2305457592010498,0.685043454170227
4,1.0573773384094238,0.7132852673530579,1.2558624744415283,0.6704807281494141
5,0.9757789969444275,0.7308392524719238,1.1034040451049805,0.7071104645729065
6,0.9108051061630249,0.7435821294784546,1.1043565273284912,0.7139460444450378
7,0.853271484375,0.7557770013809204,1.083899736404419,0.7117542028427124
8,0.8077669739723206,0.765139102935791,1.0831701755523682,0.7205958962440491
9,0.7648155093193054,0.7756436467170715,1.0367990732192993,0.7276915311813354
10,0.7307625412940979,0.7819779515266418,1.085548758506775,0.7154691815376282
11,0.6943134665489197,0.7916465401649475,1.04548978805542,0.7247937917709351
12,0.6638567447662354,0.798324465751648,1.039164662361145,0.7262426614761353
