,loss,accuracy,val_loss,val_accuracy
0,3.1264610290527344,0.3780139088630676,2.0889244079589844,0.5253362059593201
1,1.7735930681228638,0.583608865737915,1.6701900959014893,0.6020135283470154
2,1.449645757675171,0.6456328630447388,1.514061689376831,0.6339623928070068
3,1.2702703475952148,0.6791340112686157,1.3066339492797852,0.6749758720397949
4,1.1441419124603271,0.7035795450210571,1.2279115915298462,0.6857121586799622
5,1.0493106842041016,0.7237340807914734,1.1772891283035278,0.6937365531921387
6,0.9763360619544983,0.7378236651420593,1.1396723985671997,0.7062560319900513
7,0.9113149046897888,0.75063157081604,1.0861622095108032,0.7133888006210327
8,0.8603827357292175,0.7616283297538757,1.0813342332839966,0.7242365479469299
9,0.8114883303642273,0.7729037404060364,1.039329171180725,0.7317036986351013
10,0.7719521522521973,0.7795631289482117,1.049641728401184,0.7245709300041199
11,0.7312744855880737,0.7894731760025024,1.022681474685669,0.7300319671630859
12,0.6968985199928284,0.7969127297401428,0.995490550994873,0.7359759211540222
13,0.6661093235015869,0.8031820058822632,1.0708918571472168,0.7211902737617493
14,0.633245587348938,0.8111974000930786,0.9720545411109924,0.7489412426948547
15,0.604640781879425,0.8188319802284241,0.9905345439910889,0.7393565773963928
16,0.579235851764679,0.8238473534584045,1.0120060443878174,0.7327067255973816
17,0.5540766716003418,0.8308318257331848,0.9964315891265869,0.7332268357276917
