,loss,accuracy,val_loss,val_accuracy
0,3.0355679988861084,0.391555517911911,1.9976835250854492,0.5455828905105591
1,1.7303438186645508,0.5920608043670654,1.6285160779953003,0.6119697093963623
2,1.4066754579544067,0.6535925269126892,1.4876396656036377,0.6387547254562378
3,1.225426197052002,0.6892205476760864,1.2637580633163452,0.6828144788742065
4,1.097686529159546,0.7156165242195129,1.1977708339691162,0.6911360621452332
5,1.0033029317855835,0.7337091565132141,1.1392804384231567,0.7031726241111755
6,0.9277995228767395,0.7486346960067749,1.1081126928329468,0.7115684747695923
7,0.8634618520736694,0.7625756859779358,1.0561004877090454,0.7223419547080994
8,0.8111324310302734,0.7737118005752563,1.0425406694412231,0.7330039143562317
9,0.7609490752220154,0.7850707769393921,1.020980715751648,0.7339698076248169
10,0.7192742824554443,0.7930118441581726,1.01668381690979,0.7310349941253662
11,0.6788510680198669,0.8031448721885681,0.9951088428497314,0.7358644604682922
12,0.6431884169578552,0.8118661046028137,0.9742615818977356,0.7400995492935181
13,0.6092497706413269,0.8189062476158142,1.050053358078003,0.7263541221618652
14,0.5774422287940979,0.8258721232414246,0.9612357020378113,0.7520618438720703
15,0.5475711226463318,0.8344540596008301,0.9768996834754944,0.7382048964500427
16,0.5195435285568237,0.8408719301223755,0.9801956415176392,0.7420313358306885
17,0.4928355813026428,0.8475777506828308,0.9883162379264832,0.7365702986717224
