,loss,accuracy,val_loss,val_accuracy
0,1.221099615097046,0.6701602935791016,0.8497136831283569,0.7448455095291138
1,0.7311528325080872,0.7709082365036011,0.7642947435379028,0.760585367679596
2,0.6143190860748291,0.7998791933059692,0.7295398116111755,0.7692574262619019
3,0.5436779856681824,0.8183228969573975,0.7143933176994324,0.7749810218811035
4,0.4925312101840973,0.8322291970252991,0.7186371088027954,0.7777777910232544
5,0.4527989625930786,0.8433821201324463,0.7289984822273254,0.7777127623558044
6,0.42076167464256287,0.8532930612564087,0.7433578968048096,0.7753929495811462
7,0.3922204375267029,0.8619093894958496,0.7601332068443298,0.7705366015434265
