1,3,5,MER,epochs
0.8101270525299057,0.9481759417490155,0.9673081209599524,0.8983579760754885,3
0.8003863729241744,0.9459449418583051,0.9658580079503659,0.8951963443177174,4
0.8058476056024074,0.9456848831593416,0.9657837054649479,0.895456403016681,2
0.8032841698554817,0.9500687297990118,0.9694988297358547,0.8971653601812981,3
0.8001634654679199,0.9468365716833228,0.9665267303191292,0.8936731433666456,5
